Channel,Timestamp,X,Y,Z
2,1822921519,-0.269,0.377,-0.535
2,1822921664,-0.317,0.4,-0.546
2,1822921808,-0.361,0.421,-0.526
2,1822921953,-0.392,0.431,-0.521
2,1822922097,-0.404,0.436,-0.542
2,1822922964,-0.463,0.43,-0.507
2,1822923109,-0.465,0.44,-0.475
2,1822923253,-0.451,0.425,-0.46
2,1822923398,-0.418,0.393,-0.456
2,1822923542,-0.392,0.367,-0.441
2,1822924410,-0.21,0.345,-0.232
2,1822924554,-0.148,0.326,-0.201
2,1822924699,-0.09,0.318,-0.188
2,1822924844,-0.052,0.324,-0.163
2,1822924988,-0.005,0.313,-0.116
0,1822925818,0.177,0.351,-0.854
0,1822925963,0.166,0.352,-0.865
0,1822926107,0.163,0.346,-0.87
0,1822926252,0.164,0.344,-0.864
0,1822926396,0.163,0.347,-0.861
0,1822927263,0.151,0.34,-0.851
0,1822927408,0.143,0.343,-0.864
0,1822927553,0.138,0.345,-0.874
0,1822927697,0.134,0.339,-0.883
0,1822927842,0.134,0.341,-0.895
0,1822928709,0.14,0.343,-0.874
0,1822928853,0.133,0.343,-0.872
0,1822928998,0.135,0.347,-0.876
0,1822929142,0.144,0.351,-0.884
0,1822929287,0.146,0.35,-0.897
0,1822930154,0.156,0.365,-0.877
0,1822930298,0.167,0.364,-0.882
0,1822930443,0.166,0.368,-0.882
0,1822930587,0.169,0.371,-0.894
0,1822930732,0.171,0.377,-0.905
0,1822931599,0.188,0.388,-0.9
0,1822931743,0.193,0.394,-0.895
0,1822931888,0.198,0.399,-0.886
0,1822932033,0.207,0.407,-0.885
0,1822932177,0.212,0.41,-0.886
0,1822933044,0.218,0.421,-0.92
0,1822933189,0.223,0.426,-0.91
0,1822933333,0.234,0.424,-0.9
0,1822933478,0.246,0.426,-0.891
0,1822933622,0.26,0.431,-0.883
2,1822925855,0.396,0.194,0.086
2,1822926000,0.474,0.169,0.104
2,1822926144,0.538,0.159,0.133
2,1822926289,0.601,0.156,0.175
2,1822926433,0.673,0.144,0.334
2,1822927300,1.152,-0.027,0.289
2,1822927445,1.226,-0.031,0.299
2,1822927589,1.298,-0.052,0.329
2,1822927734,1.385,-0.11,0.343
2,1822927879,1.478,-0.173,0.337
2,1822928746,1.869,-0.298,0.351
2,1822928890,1.931,-0.346,0.363
2,1822929035,1.989,-0.384,0.354
2,1822929179,2.054,-0.404,0.339
2,1822929324,2.101,-0.516,0.381
2,1822930191,2.329,-0.511,0.373
2,1822930335,2.354,-0.5,0.375
2,1822930480,2.37,-0.509,0.372
2,1822930624,2.381,-0.513,0.373
2,1822930769,2.288,-0.461,0.346
2,1822931636,2.382,-0.519,0.352
2,1822931780,2.364,-0.495,0.344
2,1822931925,2.332,-0.47,0.351
2,1822932070,2.31,-0.466,0.358
2,1822932214,1.802,-0.239,0.206
2,1822933081,2.019,-0.299,0.276
2,1822933226,1.973,-0.287,0.27
2,1822933370,1.918,-0.277,0.262
2,1822933515,1.861,-0.266,0.234
2,1822935104,1.048,0.099,-0.022
0,1822934489,0.27,0.439,-0.873
0,1822934634,0.279,0.441,-0.86
0,1822934778,0.287,0.44,-0.848
0,1822934923,0.294,0.444,-0.843
0,1822935067,0.286,0.454,-0.839
0,1822935935,0.296,0.456,-0.865
0,1822936079,0.295,0.46,-0.857
0,1822936224,0.3,0.468,-0.846
0,1822936368,0.292,0.468,-0.844
0,1822936513,0.287,0.46,-0.827
0,1822937380,0.294,0.448,-0.834
0,1822937524,0.293,0.444,-0.836
0,1822937669,0.285,0.444,-0.832
0,1822937813,0.277,0.444,-0.824
0,1822937958,0.282,0.426,-0.844
0,1822938825,0.263,0.437,-0.816
0,1822938970,0.26,0.434,-0.814
0,1822939114,0.259,0.428,-0.82
0,1822939259,0.255,0.427,-0.832
0,1822939403,0.252,0.391,-0.842
0,1822940270,0.232,0.391,-0.845
0,1822940415,0.234,0.389,-0.844
0,1822940560,0.229,0.387,-0.844
0,1822940704,0.219,0.39,-0.842
0,1822940849,0.175,0.357,-0.837
0,1822941716,0.199,0.372,-0.82
0,1822941860,0.2,0.363,-0.819
0,1822942005,0.196,0.358,-0.823
0,1822942149,0.185,0.362,-0.827
0,1822943739,0.158,0.34,-0.839
2,1822934526,1.368,-0.056,0.09
2,1822934671,1.291,-0.024,0.066
2,1822934815,1.216,0.018,0.026
2,1822934960,1.136,0.063,-0.295
2,1822936550,0.319,0.3,-0.296
2,1822935972,0.615,0.214,-0.172
2,1822936116,0.545,0.244,-0.211
2,1822936261,0.468,0.252,-0.268
2,1822936405,0.394,0.26,-0.472
2,1822937995,-0.229,0.387,-0.497
2,1822937417,-0.041,0.361,-0.452
2,1822937561,-0.091,0.388,-0.481
2,1822937706,-0.139,0.406,-0.479
2,1822937850,-0.198,0.395,-0.521
2,1822939440,-0.457,0.412,-0.529
2,1822938862,-0.411,0.435,-0.55
2,1822939007,-0.435,0.414,-0.544
2,1822939151,-0.444,0.396,-0.528
2,1822939296,-0.307,0.391,-0.337
2,1822940886,-0.268,0.372,-0.302
2,1822940307,-0.38,0.371,-0.407
2,1822940452,-0.365,0.389,-0.375
2,1822940597,-0.344,0.396,-0.352
2,1822940741,0.226,0.26,0.01
2,1822942331,0.295,0.231,0.05
2,1822941753,0.027,0.298,-0.077
2,1822941897,0.097,0.28,-0.048
2,1822942042,0.167,0.272,-0.025
2,1822943632,0.977,0.017,0.282
2,1822943776,1.049,-0.011,0.294
0,1822943161,0.162,0.339,-0.846
0,1822943306,0.163,0.339,-0.842
0,1822943450,0.16,0.339,-0.842
0,1822943595,0.157,0.344,-0.839
0,1822945184,0.144,0.348,-0.876
0,1822944606,0.134,0.342,-0.886
0,1822944751,0.136,0.345,-0.888
0,1822944895,0.146,0.342,-0.89
0,1822945040,0.153,0.345,-0.887
0,1822946630,0.152,0.362,-0.883
0,1822946052,0.144,0.348,-0.9
0,1822946196,0.149,0.347,-0.895
0,1822946340,0.147,0.356,-0.893
0,1822946485,0.15,0.361,-0.896
0,1822948075,0.188,0.391,-0.898
0,1822947497,0.167,0.38,-0.894
0,1822947642,0.17,0.379,-0.901
0,1822947786,0.173,0.385,-0.901
0,1822947931,0.184,0.415,-0.923
0,1822949520,0.209,0.414,-0.929
0,1822948942,0.213,0.408,-0.888
0,1822949087,0.215,0.413,-0.902
0,1822949231,0.213,0.414,-0.917
0,1822949376,0.254,0.434,-0.892
0,1822950966,0.265,0.439,-0.879
0,1822950388,0.252,0.423,-0.895
0,1822950532,0.253,0.459,-0.855
0,1822952122,0.27,0.458,-0.855
0,1822952267,0.281,0.462,-0.859
0,1822952411,0.282,0.462,-0.864
2,1822943198,0.734,0.131,0.204
2,1822943343,0.815,0.094,0.217
2,1822943487,0.903,0.049,0.34
2,1822945077,1.716,-0.239,0.337
2,1822945221,1.79,-0.248,0.338
2,1822944643,1.526,-0.196,0.329
2,1822944788,1.592,-0.222,0.338
2,1822944932,1.65,-0.232,0.375
2,1822946522,2.243,-0.462,0.359
2,1822946667,2.28,-0.497,0.358
2,1822946089,2.121,-0.408,0.36
2,1822946233,2.155,-0.406,0.377
2,1822946377,2.203,-0.529,0.37
2,1822947968,2.409,-0.517,0.383
2,1822948112,2.4,-0.519,0.37
2,1822947534,2.392,-0.521,0.37
2,1822947679,2.41,-0.528,0.363
2,1822947823,2.419,-0.421,0.325
2,1822949413,2.132,-0.386,0.318
2,1822949557,2.086,-0.344,0.295
2,1822948979,2.263,-0.449,0.33
2,1822949124,2.231,-0.436,0.322
2,1822949268,1.595,-0.114,0.165
2,1822950858,1.522,-0.089,0.135
2,1822951003,1.464,-0.077,0.115
2,1822950424,1.751,0.12,-0.022
2,1822952015,0.922,0.131,-0.053
2,1822952159,0.864,0.136,-0.109
2,1822952304,0.796,0.139,-0.156
2,1822952448,0.72,0.191,-0.164
0,1822951833,0.279,0.457,-0.857
0,1822951978,0.271,0.458,-0.835
0,1822953568,0.283,0.454,-0.838
0,1822953712,0.289,0.456,-0.841
0,1822953857,0.294,0.454,-0.842
0,1822953279,0.291,0.462,-0.831
0,1822953423,0.28,0.436,-0.826
0,1822955013,0.279,0.435,-0.83
0,1822955158,0.269,0.437,-0.822
0,1822955302,0.27,0.436,-0.819
0,1822954724,0.28,0.444,-0.826
0,1822956314,0.241,0.418,-0.845
0,1822956459,0.233,0.412,-0.854
0,1822956603,0.232,0.406,-0.861
0,1822956748,0.233,0.401,-0.862
0,1822956169,0.249,0.418,-0.839
0,1822957760,0.205,0.387,-0.84
0,1822957904,0.2,0.381,-0.843
0,1822958049,0.203,0.384,-0.841
0,1822958193,0.203,0.378,-0.836
0,1822958338,0.197,0.37,-0.83
0,1822958482,0.197,0.369,-0.824
0,1822958627,0.2,0.368,-0.822
0,1822958771,0.184,0.364,-0.819
0,1822958916,0.177,0.362,-0.83
0,1822959783,0.165,0.344,-0.861
0,1822959928,0.161,0.339,-0.854
0,1822960072,0.161,0.346,-0.845
0,1822960217,0.161,0.347,-0.843
0,1822960361,0.161,0.342,-0.847
2,1822951870,0.994,0.307,-0.307
2,1822953460,0.234,0.328,-0.336
2,1822953605,0.18,0.328,-0.377
2,1822953749,0.099,0.33,-0.399
2,1822953894,0.024,0.352,-0.412
2,1822953316,-0.248,0.371,-0.517
2,1822954906,-0.289,0.388,-0.548
2,1822955050,-0.336,0.409,-0.54
2,1822955195,-0.376,0.426,-0.519
2,1822955339,-0.398,0.436,-0.524
2,1822954761,-0.454,0.43,-0.524
2,1822956351,-0.47,0.436,-0.492
2,1822956495,-0.463,0.435,-0.461
2,1822956640,-0.447,0.411,-0.457
2,1822956785,-0.419,0.382,-0.454
2,1822957652,-0.241,0.364,-0.262
2,1822957796,-0.191,0.335,-0.215
2,1822957941,-0.13,0.317,-0.198
2,1822958086,-0.077,0.318,-0.184
2,1822958230,-0.034,0.317,-0.143
2,1822958375,0.017,0.311,-0.092
2,1822958519,0.073,0.287,-0.055
2,1822958664,0.141,0.274,-0.032
2,1822958808,0.214,0.267,-0.005
2,1822958953,0.276,0.242,0.035
2,1822959820,0.702,0.141,0.201
2,1822959965,0.792,0.107,0.215
2,1822960109,0.884,0.063,0.238
2,1822960254,0.952,0.031,0.27
2,1822960398,1.021,-0.004,0.297
0,1822961228,0.14,0.344,-0.892
0,1822961373,0.143,0.342,-0.894
0,1822961517,0.144,0.337,-0.894
0,1822961662,0.145,0.339,-0.884
0,1822961806,0.15,0.349,-0.88
0,1822962673,0.151,0.345,-0.895
0,1822962818,0.15,0.348,-0.896
0,1822962963,0.149,0.35,-0.898
0,1822963107,0.15,0.356,-0.89
0,1822963252,0.156,0.358,-0.882
0,1822964119,0.169,0.377,-0.894
0,1822964263,0.173,0.379,-0.896
0,1822964408,0.17,0.386,-0.901
0,1822964552,0.175,0.387,-0.906
0,1822964697,0.181,0.393,-0.903
0,1822965564,0.215,0.411,-0.891
0,1822965709,0.206,0.412,-0.901
0,1822965853,0.207,0.417,-0.919
0,1822965998,0.209,0.419,-0.929
0,1822966142,0.209,0.416,-0.938
0,1822967010,0.256,0.426,-0.892
0,1822967154,0.251,0.432,-0.896
0,1822967299,0.257,0.429,-0.897
0,1822967443,0.258,0.429,-0.894
0,1822967588,0.255,0.436,-0.89
0,1822968455,0.274,0.45,-0.847
0,1822968599,0.273,0.461,-0.854
0,1822968744,0.278,0.461,-0.861
0,1822968888,0.284,0.459,-0.866
0,1822969033,0.29,0.455,-0.864
2,1822961265,1.505,-0.185,0.334
2,1822961410,1.574,-0.216,0.335
2,1822961554,1.633,-0.229,0.34
2,1822961699,1.694,-0.244,0.338
2,1822961843,1.761,-0.246,0.334
2,1822962710,2.104,-0.409,0.352
2,1822962855,2.148,-0.408,0.377
2,1822962999,2.198,-0.422,0.376
2,1822963144,2.233,-0.453,0.369
2,1822963289,2.274,-0.492,0.365
2,1822964156,2.385,-0.513,0.374
2,1822964300,2.409,-0.526,0.367
2,1822964445,2.413,-0.533,0.366
2,1822964589,2.411,-0.531,0.374
2,1822964734,2.403,-0.525,0.376
2,1822965601,2.281,-0.455,0.339
2,1822965746,2.251,-0.441,0.326
2,1822965890,2.202,-0.428,0.323
2,1822966035,2.151,-0.4,0.321
2,1822966179,2.107,-0.359,0.122
2,1822967046,1.773,-0.223,0.205
2,1822967191,1.699,-0.174,0.185
2,1822967335,1.619,-0.13,0.173
2,1822967480,1.551,-0.099,0.151
2,1822967625,1.491,0.181,-0.156
2,1822968492,1.019,0.115,-0.02
2,1822968636,0.945,0.12,-0.031
2,1822968781,0.878,0.129,-0.083
2,1822968925,0.821,0.141,-0.139
2,1822969070,0.045,0.34,-0.401
0,1822969900,0.291,0.46,-0.832
0,1822970045,0.282,0.462,-0.835
0,1822970189,0.276,0.458,-0.839
0,1822970334,0.286,0.453,-0.847
0,1822970478,0.289,0.453,-0.848
0,1822971345,0.282,0.444,-0.828
0,1822971490,0.277,0.444,-0.829
0,1822971635,0.276,0.444,-0.83
0,1822971779,0.274,0.44,-0.828
0,1822971924,0.275,0.439,-0.826
0,1822972791,0.256,0.418,-0.836
0,1822972935,0.249,0.418,-0.839
0,1822973080,0.235,0.408,-0.849
0,1822973224,0.225,0.408,-0.859
0,1822973369,0.223,0.402,-0.866
0,1822974236,0.212,0.389,-0.843
0,1822974381,0.205,0.386,-0.833
0,1822974525,0.198,0.381,-0.831
0,1822974670,0.202,0.374,-0.842
0,1822974814,0.203,0.37,-0.869
0,1822975681,0.177,0.359,-0.838
0,1822975826,0.176,0.356,-0.851
0,1822975970,0.165,0.351,-0.86
0,1822976115,0.166,0.347,-0.869
0,1822976259,0.162,0.345,-0.881
0,1822977126,0.165,0.341,-0.853
0,1822977271,0.151,0.344,-0.858
0,1822977415,0.145,0.344,-0.867
0,1822977560,0.141,0.351,-0.875
0,1822977704,0.137,0.352,-0.885
2,1822969937,0.301,0.305,-0.289
2,1822970082,0.252,0.322,-0.32
2,1822970226,0.199,0.333,-0.372
2,1822970371,0.128,0.323,-0.402
2,1822971961,-0.384,0.443,-0.522
2,1822971382,-0.235,0.374,-0.503
2,1822971527,-0.27,0.381,-0.545
2,1822971671,-0.321,0.408,-0.547
2,1822971816,-0.365,0.437,-0.525
2,1822973406,-0.417,0.389,-0.456
2,1822972828,-0.453,0.428,-0.522
2,1822972972,-0.465,0.437,-0.5
2,1822973116,-0.468,0.438,-0.469
2,1822973261,-0.448,0.428,-0.188
2,1822974851,-0.044,0.322,-0.163
2,1822974273,-0.25,0.368,-0.275
2,1822974418,-0.203,0.344,-0.219
2,1822974562,-0.151,0.326,-0.2
2,1822974707,-0.092,0.323,0.139
2,1822976296,0.605,0.155,0.175
2,1822975718,0.332,0.217,0.062
2,1822975863,0.408,0.189,0.089
2,1822976007,0.474,0.172,0.11
2,1822976152,0.536,-0.059,0.325
2,1822977741,1.392,-0.106,0.343
2,1822977163,1.083,-0.015,0.297
2,1822977308,1.161,-0.026,0.298
2,1822977452,1.236,-0.03,0.301
2,1822977597,1.309,-0.394,0.355
2,1822979187,2.057,-0.409,0.336
0,1822978572,0.149,0.346,-0.875
0,1822978716,0.141,0.345,-0.876
0,1822978861,0.137,0.34,-0.875
0,1822979005,0.14,0.343,-0.88
0,1822979150,0.145,0.372,-0.897
0,1822980017,0.158,0.367,-0.883
0,1822980161,0.159,0.367,-0.884
0,1822980306,0.159,0.37,-0.887
0,1822980451,0.165,0.375,-0.89
0,1822980595,0.207,0.402,-0.883
0,1822981462,0.181,0.388,-0.899
0,1822981607,0.193,0.393,-0.898
0,1822981751,0.196,0.424,-0.9
0,1822983341,0.242,0.426,-0.891
0,1822983486,0.25,0.431,-0.891
0,1822982907,0.215,0.416,-0.921
0,1822983052,0.221,0.421,-0.907
0,1822983197,0.233,0.44,-0.856
0,1822984787,0.291,0.437,-0.859
0,1822984931,0.285,0.444,-0.854
0,1822984353,0.274,0.436,-0.873
0,1822984498,0.281,0.437,-0.863
0,1822986087,0.297,0.455,-0.847
0,1822986232,0.293,0.458,-0.841
0,1822986376,0.292,0.457,-0.837
0,1822985798,0.284,0.457,-0.861
0,1822985943,0.291,0.457,-0.854
0,1822987532,0.29,0.45,-0.834
0,1822987677,0.288,0.454,-0.829
0,1822987822,0.284,0.446,-0.821
2,1822978609,1.803,-0.261,0.339
2,1822978753,1.865,-0.302,0.354
2,1822978898,1.93,-0.353,0.363
2,1822979042,2.378,-0.509,0.376
2,1822980632,2.374,-0.513,0.382
2,1822980054,2.3,-0.505,0.358
2,1822980198,2.329,-0.508,0.368
2,1822980343,2.355,-0.509,0.37
2,1822981933,2.326,-0.478,0.355
2,1822982077,2.306,-0.471,0.359
2,1822981499,2.398,-0.517,0.375
2,1822981644,2.384,-0.3,0.276
2,1822983233,1.962,-0.289,0.278
2,1822983378,1.916,-0.277,0.263
2,1822983523,1.856,-0.262,0.236
2,1822982944,2.067,-0.326,0.287
2,1822983089,1.359,-0.057,0.088
2,1822984679,1.283,-0.021,0.067
2,1822984824,1.21,0.017,0.027
2,1822984968,1.132,0.065,-0.006
2,1822984390,1.439,-0.076,0.105
2,1822985980,0.606,0.214,-0.171
2,1822986124,0.527,0.248,-0.216
2,1822986269,0.464,0.26,-0.272
2,1822986413,0.39,0.27,-0.299
2,1822985835,0.692,0.204,-0.16
2,1822987425,-0.043,0.371,-0.448
2,1822987569,-0.087,0.387,-0.478
2,1822987714,-0.152,0.403,-0.469
2,1822987858,-0.202,0.404,-0.462
0,1822987243,0.293,0.455,-0.844
0,1822987388,0.292,0.446,-0.827
0,1822988978,0.268,0.428,-0.826
0,1822989122,0.259,0.427,-0.823
0,1822989266,0.256,0.423,-0.821
0,1822988688,0.267,0.431,-0.82
0,1822988833,0.264,0.432,-0.866
0,1822990423,0.228,0.392,-0.861
0,1822990567,0.228,0.393,-0.856
0,1822990712,0.223,0.387,-0.851
0,1822990134,0.219,0.4,-0.867
0,1822990278,0.219,0.368,-0.835
0,1822991868,0.201,0.366,-0.829
0,1822992012,0.194,0.37,-0.824
0,1822992157,0.187,0.364,-0.829
0,1822991579,0.204,0.375,-0.839
0,1822991723,0.202,0.344,-0.861
0,1822993313,0.158,0.34,-0.848
0,1822993458,0.16,0.344,-0.843
0,1822993602,0.162,0.34,-0.844
0,1822993024,0.165,0.345,-0.868
0,1822993168,0.141,0.344,-0.887
0,1822994758,0.143,0.34,-0.891
0,1822994903,0.145,0.337,-0.893
0,1822995047,0.149,0.342,-0.885
0,1822994469,0.132,0.345,-0.885
0,1822996059,0.153,0.345,-0.895
0,1822996203,0.154,0.351,-0.898
0,1822996348,0.156,0.357,-0.892
0,1822996492,0.15,0.354,-0.891
2,1822987280,0.001,0.356,-0.539
2,1822988870,-0.418,0.432,-0.552
2,1822989014,-0.437,0.408,-0.537
2,1822989159,-0.445,0.398,-0.524
2,1822989303,-0.453,0.396,-0.523
2,1822988725,-0.398,0.44,-0.444
2,1822990315,-0.387,0.371,-0.404
2,1822990460,-0.365,0.389,-0.365
2,1822990604,-0.331,0.396,-0.354
2,1822990749,-0.298,0.386,-0.338
2,1822990170,-0.404,0.312,-0.129
2,1822991760,0.035,0.297,-0.074
2,1822991905,0.105,0.278,-0.046
2,1822992049,0.169,0.273,-0.022
2,1822992194,0.234,0.259,0.009
2,1822991616,-0.014,0.143,0.202
2,1822993205,0.741,0.127,0.215
2,1822993350,0.82,0.089,0.219
2,1822993494,0.903,0.044,0.249
2,1822993639,0.982,0.014,0.285
2,1822993061,1.453,-0.155,0.335
2,1822994651,1.531,-0.203,0.328
2,1822994795,1.598,-0.223,0.331
2,1822994940,1.655,-0.23,0.34
2,1822995084,1.725,-0.241,0.336
2,1822994506,2.083,-0.403,0.344
2,1822996096,2.119,-0.406,0.365
2,1822996240,2.157,-0.409,0.381
2,1822996385,2.202,-0.434,0.372
2,1822996529,2.247,-0.471,0.356
0,1822995914,0.151,0.348,-0.887
0,1822997504,0.173,0.374,-0.894
0,1822997649,0.173,0.386,-0.895
0,1822997793,0.18,0.389,-0.897
0,1822997938,0.185,0.389,-0.902
0,1822997360,0.174,0.37,-0.893
0,1822998950,0.212,0.409,-0.896
0,1822999094,0.211,0.41,-0.906
0,1822999239,0.209,0.413,-0.923
0,1822999383,0.205,0.42,-0.933
0,1822999528,0.214,0.416,-0.929
0,1822999672,0.217,0.414,-0.917
0,1822999817,0.227,0.421,-0.908
0,1822999961,0.24,0.421,-0.9
0,1823000106,0.245,0.427,-0.891
0,1823000973,0.258,0.444,-0.88
0,1823001118,0.271,0.437,-0.865
0,1823001262,0.28,0.44,-0.859
0,1823001407,0.284,0.448,-0.859
0,1823001551,0.291,0.446,-0.854
0,1823002418,0.288,0.454,-0.864
0,1823002563,0.293,0.457,-0.86
0,1823002707,0.294,0.453,-0.859
0,1823002852,0.293,0.457,-0.849
0,1823002997,0.291,0.463,-0.835
0,1823003864,0.289,0.45,-0.832
0,1823004009,0.287,0.45,-0.83
0,1823004153,0.285,0.444,-0.833
0,1823004298,0.283,0.443,-0.837
0,1823004442,0.282,0.446,-0.838
2,1822997397,2.378,-0.509,0.385
2,1822997541,2.393,-0.525,0.381
2,1822997686,2.415,-0.525,0.366
2,1822997830,2.416,-0.528,0.361
2,1822997975,2.404,-0.524,0.372
2,1822998842,2.291,-0.464,0.349
2,1822998986,2.274,-0.449,0.328
2,1822999131,2.23,-0.441,0.32
2,1822999276,2.177,-0.423,0.322
2,1822999420,2.139,-0.386,0.315
2,1822999565,2.092,-0.346,0.294
2,1822999709,2.03,-0.312,0.279
2,1822999854,1.984,-0.289,0.275
2,1822999998,1.936,-0.277,0.267
2,1823000143,1.874,-0.265,0.248
2,1823001010,1.466,-0.078,0.109
2,1823001155,1.381,-0.062,0.092
2,1823001299,1.302,-0.031,0.075
2,1823001444,1.228,0.003,0.033
2,1823001588,1.149,0.052,-0.004
2,1823002455,0.718,0.196,-0.161
2,1823002600,0.63,0.212,-0.161
2,1823002744,0.55,0.235,-0.197
2,1823002889,0.486,0.258,-0.257
2,1823003033,0.421,0.257,-0.295
2,1823003901,0.022,0.347,-0.401
2,1823004045,-0.03,0.357,-0.436
2,1823004190,-0.072,0.379,-0.474
2,1823004335,-0.126,0.398,-0.485
2,1823004479,-0.187,0.397,-0.476
0,1823005309,0.27,0.428,-0.822
0,1823005454,0.266,0.428,-0.815
0,1823005598,0.264,0.434,-0.819
0,1823005743,0.259,0.427,-0.826
0,1823005887,0.258,0.423,-0.834
0,1823006755,0.228,0.404,-0.859
0,1823006899,0.229,0.398,-0.854
0,1823007044,0.233,0.385,-0.85
0,1823007188,0.233,0.385,-0.846
0,1823007333,0.226,0.386,-0.85
0,1823008200,0.197,0.371,-0.84
0,1823008344,0.199,0.369,-0.832
0,1823008489,0.196,0.371,-0.819
0,1823008633,0.193,0.364,-0.818
0,1823008778,0.19,0.359,-0.821
0,1823009645,0.165,0.345,-0.866
0,1823009790,0.158,0.347,-0.857
0,1823009934,0.165,0.345,-0.852
0,1823010079,0.167,0.343,-0.844
0,1823010223,0.155,0.345,-0.842
0,1823011090,0.14,0.344,-0.89
0,1823011235,0.133,0.344,-0.899
0,1823011379,0.138,0.348,-0.896
0,1823011524,0.144,0.345,-0.893
0,1823011668,0.15,0.341,-0.886
0,1823012536,0.146,0.347,-0.886
0,1823012680,0.149,0.351,-0.895
0,1823012825,0.156,0.35,-0.896
0,1823012969,0.151,0.384,-0.898
0,1823014559,0.18,0.39,-0.903
2,1823005346,-0.394,0.434,-0.517
2,1823005491,-0.407,0.432,-0.544
2,1823005635,-0.424,0.417,-0.549
2,1823005780,-0.437,0.398,-0.531
2,1823005924,-0.444,0.397,-0.346
2,1823006791,-0.405,0.381,-0.444
2,1823006936,-0.381,0.373,-0.413
2,1823007080,-0.365,0.386,-0.381
2,1823007225,-0.344,0.392,-0.358
2,1823007369,-0.309,0.387,-0.008
2,1823008236,-0.027,0.318,-0.147
2,1823008381,0.019,0.304,-0.098
2,1823008526,0.081,0.284,-0.06
2,1823008670,0.146,0.278,-0.037
2,1823008815,0.217,0.026,0.269
2,1823009682,0.636,0.15,0.194
2,1823009827,0.717,0.135,0.206
2,1823009971,0.795,0.102,0.213
2,1823010115,0.883,0.057,0.236
2,1823010260,0.956,-0.241,0.34
2,1823011127,1.423,-0.136,0.347
2,1823011272,1.513,-0.194,0.337
2,1823011416,1.585,-0.217,0.332
2,1823011561,1.639,-0.225,0.34
2,1823011705,2.242,-0.455,0.364
2,1823012572,2.075,-0.406,0.339
2,1823012717,2.117,-0.412,0.351
2,1823012861,2.158,-0.527,0.369
2,1823014451,2.419,-0.531,0.363
2,1823014596,2.411,-0.531,0.372
0,1823013981,0.169,0.374,-0.889
0,1823014125,0.175,0.38,-0.894
0,1823014270,0.173,0.384,-0.897
0,1823014415,0.173,0.412,-0.924
0,1823016004,0.213,0.412,-0.929
0,1823015426,0.207,0.402,-0.889
0,1823015570,0.21,0.406,-0.89
0,1823015715,0.214,0.412,-0.903
0,1823015859,0.256,0.438,-0.891
0,1823017449,0.259,0.435,-0.883
0,1823016871,0.253,0.428,-0.888
0,1823017015,0.246,0.422,-0.894
0,1823017160,0.25,0.432,-0.888
0,1823018750,0.271,0.458,-0.86
0,1823018894,0.28,0.461,-0.86
0,1823018316,0.281,0.448,-0.859
0,1823018461,0.276,0.455,-0.853
0,1823018605,0.273,0.455,-0.836
0,1823020195,0.283,0.456,-0.84
0,1823020339,0.287,0.455,-0.841
0,1823019761,0.287,0.457,-0.832
0,1823019906,0.28,0.459,-0.835
0,1823020050,0.281,0.454,-0.826
0,1823021640,0.278,0.438,-0.826
0,1823021785,0.279,0.439,-0.826
0,1823021207,0.283,0.443,-0.828
0,1823021351,0.28,0.444,-0.824
0,1823021496,0.28,0.416,-0.845
0,1823023086,0.235,0.408,-0.854
0,1823023230,0.229,0.409,-0.856
2,1823014018,2.381,-0.509,0.372
2,1823014162,2.394,-0.516,0.377
2,1823014307,2.243,-0.438,0.322
2,1823015896,2.196,-0.427,0.323
2,1823016041,2.149,-0.401,0.319
2,1823015463,2.303,-0.466,0.352
2,1823015607,2.285,-0.457,0.334
2,1823017197,1.694,-0.173,0.192
2,1823017341,1.607,-0.126,0.172
2,1823017486,1.542,-0.094,0.145
2,1823016908,1.831,-0.25,0.226
2,1823017052,1.764,-0.224,0.202
2,1823018642,0.941,0.127,-0.048
2,1823018787,0.874,0.139,-0.097
2,1823018931,0.806,0.142,-0.149
2,1823018353,1.098,0.075,-0.016
2,1823018498,1.015,0.113,-0.296
2,1823020087,0.245,0.323,-0.324
2,1823020232,0.193,0.325,-0.373
2,1823020376,0.122,0.325,-0.392
2,1823019798,0.362,0.281,-0.3
2,1823019943,0.295,0.3,-0.507
2,1823021533,-0.281,0.385,-0.547
2,1823021677,-0.323,0.407,-0.54
2,1823021822,-0.365,0.425,-0.519
2,1823021244,-0.217,0.396,-0.47
2,1823021388,-0.244,0.422,-0.524
2,1823022978,-0.468,0.434,-0.498
2,1823023123,-0.464,0.441,-0.47
2,1823023267,-0.441,0.426,-0.455
0,1823022652,0.246,0.418,-0.823
0,1823022797,0.243,0.418,-0.832
0,1823022941,0.243,0.383,-0.837
0,1823024531,0.2,0.382,-0.839
0,1823024675,0.204,0.378,-0.836
0,1823024097,0.219,0.39,-0.851
0,1823024242,0.213,0.387,-0.839
0,1823024386,0.176,0.351,-0.853
0,1823025976,0.176,0.35,-0.862
0,1823026120,0.168,0.349,-0.865
0,1823025542,0.184,0.363,-0.83
0,1823025687,0.18,0.359,-0.839
0,1823027277,0.152,0.346,-0.857
0,1823027421,0.144,0.344,-0.862
0,1823027566,0.142,0.348,-0.872
0,1823026987,0.159,0.341,-0.843
0,1823027132,0.155,0.343,-0.852
0,1823028722,0.137,0.349,-0.876
0,1823028866,0.136,0.35,-0.878
0,1823029011,0.133,0.352,-0.88
0,1823028433,0.15,0.347,-0.883
