Channel,Timestamp,X,Y,Z
2,110050446,0.005,-0.012,1.04
2,110052770,0.004,-0.014,1.013
2,110055095,-0.007,-0.018,1.028
2,110057420,-0.005,-0.025,1.009
2,110059744,-0.013,-0.027,1.045
2,110062069,-0.009,-0.032,1.042
2,110064393,-0.01,-0.032,1.062
2,110066718,-0.008,-0.036,1.071
2,110069043,-0.004,-0.038,1.066
2,110071367,-0.005,-0.038,1.088
2,110073692,0.005,-0.038,1.064
2,110076016,0,-0.036,1.083
2,110078340,0.005,-0.034,1.048
2,110080665,0.001,-0.029,1.048
0,110085279,0.002,-0.002,0.995
0,110087605,-0.002,0.004,1.014
0,110089932,0.002,0.004,1.001
0,110092259,0.001,0.007,1.032
0,110094586,0.01,0.01,1.018
0,110096913,0.054,0.127,1.045
0,110099239,0.009,-0.035,1.032
0,110101565,0.004,-0.033,1.023
0,110103892,0.013,-0.002,1.027
0,110106219,0.018,-0.005,1
0,110108546,0.021,-0.001,1.018
0,110110873,0.026,0,0.989
0,110113199,0.021,-0.002,1.01
0,110115526,0.018,-0.002,1.001
0,110117853,0.018,-0.005,1.011
0,110120180,0.014,-0.006,1.018
0,110122506,0.015,-0.008,1.008
0,110124832,0.015,-0.005,1.029
0,110127194,0.028,0.02,1.009
0,110129519,0.03,0.025,1.029
0,110131844,0.306,0.711,1.013
0,110134169,-0.014,-0.116,1.022
0,110136493,-0.088,-0.216,1.005
0,110138818,0.013,-0.013,1.001
0,110141143,0.024,0.01,1.019
0,110143468,0.002,-0.036,0.999
0,110145793,-0.029,-0.095,1.023
0,110148118,-0.01,-0.039,1.016
0,110150442,-0.006,-0.039,1.031
2,110082991,0,-0.026,1.034
2,110085316,-0.002,-0.022,1.021
2,110087642,-0.007,-0.018,1.041
2,110089969,-0.003,-0.014,1.031
2,110092296,-0.007,-0.012,1.058
2,110094623,0.001,-0.009,1.045
2,110096949,0.003,-0.005,1.067
2,110099276,0.007,-0.008,1.058
2,110101602,0.015,-0.005,1.054
2,110103929,0.013,-0.004,1.06
2,110106256,0.019,-0.004,1.03
2,110108583,0.019,-0.006,1.046
2,110110910,0.02,-0.007,1.017
2,110113236,0.018,-0.011,1.036
2,110115563,0.017,-0.015,1.03
2,110117890,0.017,-0.018,1.037
2,110120216,0.014,-0.022,1.043
2,110122543,0.015,-0.023,1.034
2,110124869,0.012,-0.029,1.056
2,110127158,0.016,-0.028,1.037
2,110129483,0.044,0.004,1.058
2,110131808,-0.034,0.847,1.053
2,110134132,0.055,-0.143,1.055
2,110136457,0.048,-0.245,1.024
2,110138782,0.02,-0.035,1.022
2,110141107,0.015,-0.004,1.049
2,110143432,0.015,-0.061,1.04
2,110145757,0.006,-0.125,1.057
2,110148082,-0.014,-0.059,1.044
2,110150406,-0.012,-0.059,1.057
2,110152731,-0.011,0.022,1.059
0,110152767,0.029,0.059,1.026
0,110155091,0.039,0.058,1.02
0,110157415,0.049,0.064,1.035
0,110159740,0.026,0.006,1.043
0,110162064,-0.072,-0.156,1.056
0,110164389,-0.055,-0.113,1.009
0,110166714,-0.036,-0.075,1.016
0,110169039,-0.013,-0.021,1.013
0,110171365,-0.028,-0.032,1.018
0,110173692,-0.013,-0.015,1.027
0,110176018,-0.012,-0.014,1.013
0,110178345,-0.004,-0.006,1.033
0,110180672,0,-0.003,1.015
0,110182999,0.002,-0.003,1.029
0,110185326,0.009,-0.007,1.019
0,110187652,0.009,-0.008,1.016
0,110189979,0.013,-0.012,1.016
0,110192305,0.017,-0.015,0.999
0,110194631,0.017,-0.016,1.008
0,110196958,0.021,-0.018,0.993
0,110199285,0.019,-0.019,1.01
0,110201612,0.021,-0.023,1.009
0,110203939,0.018,-0.023,1.011
0,110206266,0.015,-0.019,1.018
0,110208593,0.016,-0.018,1.01
0,110210919,0.012,-0.015,1.026
0,110213245,0.014,-0.013,1.008
0,110215572,0.013,-0.007,1.018
0,110217899,0.015,-0.005,1.01
0,110220226,0.013,-0.001,1.009
2,110155054,0.002,0.053,1.05
2,110157379,0.007,0.064,1.064
2,110159704,-0.002,0.004,1.051
2,110162028,-0.032,-0.201,1.061
2,110164353,-0.023,-0.153,1.044
2,110166678,-0.02,-0.107,1.052
2,110169002,-0.004,-0.036,1.048
2,110171327,0.003,-0.05,1.05
2,110173651,-0.001,-0.033,1.06
2,110175975,-0.001,-0.031,1.044
2,110178300,0,-0.025,1.064
